,index,cluster,silhouette,name
231,417,1,0.27754163314353886,"['diabetes mellitus', 'hepatic encephalopathy', 'liver disease', 'dementia', 'respiratory syncytial virus infectious disease']"
232,372,1,0.27666119330933947,"['lung disease', 'obesity']"
233,204,1,0.27344287181429106,"['pneumonia', 'respiratory syncytial virus infectious disease']"
234,18,1,0.27303553041927897,"['respiratory syncytial virus infectious disease', 'asthma']"
235,453,1,0.27293646426236895,"['diabetes mellitus', 'prostatic adenoma', 'respiratory syncytial virus infectious disease']"
236,340,1,0.272498331233953,"['respiratory syncytial virus infectious disease', 'cancer']"
237,231,1,0.27241175144933305,"['Guillain-Barre syndrome', 'respiratory syncytial virus infectious disease']"
238,375,1,0.27241175144933305,"['psoriasis', 'skin cancer', 'immune system disease']"
239,402,1,0.2709206079409756,['hydrocephalus']
240,97,1,0.2707733874868481,"['diabetes mellitus', 'brain disease', 'obesity', 'respiratory syncytial virus infectious disease']"
241,437,1,0.2701068671793656,"['lung disease', 'hypertension', 'respiratory syncytial virus infectious disease', 'asthma']"
242,353,1,0.2698102727298454,"['neurogenic bladder', 'respiratory syncytial virus infectious disease', 'diverticulitis']"
243,288,1,0.2695493101505231,"['diabetes mellitus', 'colon cancer', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
244,368,1,0.26770374345102965,"['brain disease', 'rheumatoid arthritis', 'non-Hodgkin lymphoma', 'respiratory syncytial virus infectious disease']"
245,164,1,0.2669069373329312,"['prostate cancer', 'respiratory syncytial virus infectious disease', 'bone cancer']"
246,433,1,0.26682265605797456,"['pulmonary embolism', 'hypertension', 'respiratory syncytial virus infectious disease']"
247,92,1,0.2661180163831027,"['chronic venous insufficiency', 'respiratory syncytial virus infectious disease']"
248,197,1,0.26564151442724004,"['diabetes mellitus', 'liver disease', 'lung disease', 'respiratory syncytial virus infectious disease']"
249,191,1,0.26557181580786643,"[""Parkinson's disease""]"
250,308,1,0.2644853065816293,['testicular cancer']
251,454,1,0.26324972120610124,"['bladder benign neoplasm', 'immune system disease', 'obesity', 'respiratory syncytial virus infectious disease']"
252,450,1,0.2623212650667435,"['diabetes mellitus', 'obsolete impaired renal function disease', 'lung disease', 'obesity', 'respiratory syncytial virus infectious disease', 'hypothyroidism', 'asthma']"
253,369,1,0.2616554137395066,"['gastritis', 'hypertension', 'respiratory syncytial virus infectious disease']"
254,123,1,0.2611034941104986,"['Down syndrome', 'hypertension']"
255,383,1,0.25968867597302936,"['diabetes mellitus', 'hypertension', 'obesity', 'respiratory syncytial virus infectious disease', 'congestive heart failure']"
256,319,1,0.2583985784516662,"['lung disease', 'alcohol use disorder', 'respiratory syncytial virus infectious disease', 'congestive heart failure', 'nicotine dependence']"
257,122,1,0.2572484914805403,['squamous cell carcinoma']
258,114,1,0.2558420403882292,"['diabetes mellitus', 'immune system disease']"
259,71,1,0.25523393546911527,"['diabetes mellitus', 'respiratory syncytial virus infectious disease', ""Alzheimer's disease""]"
260,136,1,0.2550939923131626,"['diabetes mellitus', 'transient cerebral ischemia', 'respiratory syncytial virus infectious disease']"
261,336,1,0.2546804535706091,"['osteoarthritis', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
262,254,1,0.2544130075775061,['generalized anxiety disorder']
263,358,1,0.2522775803791292,"['rhinitis', 'sinusitis']"
264,404,1,0.25215668290280535,['acute pancreatitis']
265,121,1,0.25215649546039515,"['fibromyalgia', 'respiratory syncytial virus infectious disease']"
266,309,1,0.25127140707782386,"['obsolete impaired renal function disease', 'hematopoietic system disease', 'myelodysplastic syndrome', 'hypothyroidism']"
267,120,1,0.25059682913847525,"['vascular myelopathy', 'respiratory syncytial virus infectious disease']"
268,263,1,0.25008860230766905,"['diabetes mellitus', 'obsolete impaired renal function disease', 'lung cancer', 'immune system disease', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
269,214,1,0.2497318489422555,"['respiratory syncytial virus infectious disease', 'auditory system disease']"
270,146,1,0.24956079197396874,"['fibromyalgia', 'hematopoietic system disease', 'nephritis']"
271,152,1,0.24895086008779568,"['uterine cancer', 'immune system disease', 'obesity', 'respiratory syncytial virus infectious disease']"
272,190,1,0.2466796770532878,"['Budd-Chiari syndrome', 'respiratory syncytial virus infectious disease']"
273,431,1,0.2466796770532878,"['brain disease', 'obsolete impaired renal function disease', 'respiratory syncytial virus infectious disease']"
274,444,1,0.24598513130791283,"['lung disease', 'pulmonary emphysema', 'respiratory syncytial virus infectious disease']"
275,178,1,0.23834538701607333,"['multiple myeloma', 'respiratory syncytial virus infectious disease']"
276,335,1,0.23172590196417728,"['diabetes mellitus', 'oropharynx cancer', 'respiratory syncytial virus infectious disease']"
277,443,1,0.23090670150206366,"['lung disease', 'respiratory syncytial virus infectious disease', 'deficiency anemia']"
278,429,1,0.22835610062418166,"['hypertension', 'respiratory syncytial virus infectious disease', 'cancer']"
279,435,1,0.22665220093931437,['anorexia nervosa']
280,246,1,0.22443745677730143,"['respiratory syncytial virus infectious disease', 'small intestine benign neoplasm']"
281,390,1,0.2243226645085408,"['obsolete impaired renal function disease', 'immune system disease']"
282,277,1,0.20509423682327615,"['obsolete impaired renal function disease', 'hematopoietic system disease', 'immune system disease']"
283,128,1,0.19980203116584402,"['diabetes mellitus', 'Down syndrome', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
284,374,1,0.19674689727147365,"['schizophrenia', 'brain disease']"
285,2,2,0.3675012561182687,"['obesity', 'respiratory syncytial virus infectious disease']"
286,62,2,0.24918089609890962,"['obesity', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
287,35,2,0.2444317964605377,['benign neoplasm']
288,29,2,0.23726192502429255,"['diabetes mellitus', 'obesity']"
289,202,2,0.22921704227565923,"['brain disease', 'asthma']"
290,189,2,0.2243717727942565,"['trigeminal nerve disease', 'obesity', 'respiratory syncytial virus infectious disease']"
291,32,2,0.22210415655056515,['hematopoietic system disease']
292,268,2,0.22097923078242143,['inguinal hernia']
293,95,2,0.2195884871485522,"['diabetes mellitus', 'hypertension', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
294,180,2,0.21894764838631217,"['diabetes mellitus', 'chronic obstructive pulmonary disease', 'respiratory syncytial virus infectious disease']"
295,201,2,0.21791960705512586,"['urinary system cancer', 'respiratory syncytial virus infectious disease', ""Alzheimer's disease""]"
296,341,2,0.2161750233897534,['thrombophilia']
297,147,2,0.21500021231273952,"['diabetes mellitus', 'obsolete impaired renal function disease', 'uterine benign neoplasm', 'respiratory syncytial virus infectious disease']"
298,69,2,0.2148052015028482,"['diabetes mellitus', 'hematopoietic system disease', 'respiratory syncytial virus infectious disease']"
299,102,2,0.2148052015028482,"['diabetes mellitus', 'lung disease', 'immune system disease', 'respiratory syncytial virus infectious disease']"
300,109,2,0.2148052015028482,"['respiratory syncytial virus infectious disease', 'deficiency anemia']"
301,149,2,0.2148052015028482,"['atrial fibrillation', 'lipid metabolism disorder', 'obesity', 'respiratory syncytial virus infectious disease', 'asthma']"
302,159,2,0.2148052015028482,"['diabetes mellitus', 'lung disease', 'hypertension']"
303,203,2,0.2148052015028482,"['diabetes mellitus', 'brain disease', 'respiratory syncytial virus infectious disease', ""Alzheimer's disease""]"
304,207,2,0.2148052015028482,"['lung disease', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
305,238,2,0.21480520150284807,['human immunodeficiency virus infectious disease']
306,239,2,0.21480520150284807,['bone cancer']
307,261,2,0.21480520150284807,"['vagina leiomyoma', 'immune system disease']"
308,267,2,0.21480520150284807,"['gastroesophageal reflux disease', 'respiratory syncytial virus infectious disease']"
309,283,2,0.21480520150284807,"['bone marrow cancer', 'immune system disease', 'respiratory syncytial virus infectious disease']"
310,291,2,0.21480520150284807,"['diabetes mellitus', 'liver disease', 'respiratory syncytial virus infectious disease', 'liver cancer']"
311,293,2,0.21480520150284807,"['lung disease', 'hypertension', 'obesity']"
312,302,2,0.21480520150284807,"['hypertension', 'labyrinthitis', 'respiratory syncytial virus infectious disease']"
313,311,2,0.21480520150284807,"['chronic obstructive pulmonary disease', 'hypertension', 'respiratory syncytial virus infectious disease', 'dilated cardiomyopathy']"
314,323,2,0.21480520150284807,"['lung disease', 'lung cancer', 'respiratory syncytial virus infectious disease']"
315,327,2,0.21480520150284807,"['colon cancer', 'respiratory syncytial virus infectious disease']"
316,329,2,0.21480520150284807,"['brain disease', 'hypertension']"
317,331,2,0.21480520150284807,"['respiratory syncytial virus infectious disease', 'liver carcinoma']"
318,333,2,0.21480520150284807,"['hypertension', 'respiratory syncytial virus infectious disease', 'esophageal cancer']"
319,365,2,0.21480520150284807,"['diabetes mellitus', 'respiratory syncytial virus infectious disease', 'auditory system disease']"
320,366,2,0.21480520150284807,"['osteoporosis', 'respiratory syncytial virus infectious disease']"
321,370,2,0.21480520150284807,"['obsolete impaired renal function disease', 'hypertension', 'obesity', 'respiratory syncytial virus infectious disease']"
322,403,2,0.21480520150284807,"['diabetes mellitus', 'obsolete impaired renal function disease', ""Parkinson's disease"", 'respiratory syncytial virus infectious disease']"
323,408,2,0.21480520150284807,"['diabetes mellitus', 'hypertension', 'hypothyroidism']"
324,418,2,0.21480520150284807,"['brain disease', 'dementia']"
325,440,2,0.21480520150284807,"['thrombophilia', 'asthma']"
326,33,2,0.2147523585973201,"['diabetes mellitus', 'immune system disease', 'respiratory syncytial virus infectious disease']"
327,85,2,0.21466606067757915,['myeloid neoplasm']
328,427,2,0.21456067229568074,"['diabetes mellitus', 'colon cancer', 'respiratory syncytial virus infectious disease']"
329,174,2,0.21356749370149672,"['immune system disease', 'esophageal cancer']"
330,108,2,0.21345500671652495,"['diabetes mellitus', 'Down syndrome', 'respiratory syncytial virus infectious disease']"
331,362,2,0.21283117251159145,"['fibromyalgia', 'lung disease', 'obesity', 'respiratory syncytial virus infectious disease', 'deficiency anemia', 'hypothyroidism']"
332,130,2,0.2121961594300514,"['lung disease', 'obesity', 'respiratory syncytial virus infectious disease']"
333,155,2,0.21212649077929893,"['infective endocarditis', 'respiratory syncytial virus infectious disease']"
334,94,2,0.21154925042145137,"['lung disease', 'immune system disease']"
335,422,2,0.2113708159970852,"['diabetes mellitus', 'dementia', 'respiratory syncytial virus infectious disease']"
336,167,2,0.21083682951604651,['myelodysplastic syndrome']
337,307,2,0.2108368295160465,"['diabetes mellitus', 'prostatic adenoma', 'major depressive disorder', 'respiratory syncytial virus infectious disease']"
338,394,2,0.21083682951604635,"['uterine corpus leiomyomatosis', 'respiratory syncytial virus infectious disease']"
339,415,2,0.21083682951604635,"['diabetes mellitus', 'obsolete impaired renal function disease', 'coronary artery disease', 'respiratory syncytial virus infectious disease']"
340,113,2,0.21051722524814453,"['lung disease', 'immune system disease', 'respiratory syncytial virus infectious disease']"
341,73,2,0.20969520812944467,"['cerebrovascular disease', 'hypertension', 'respiratory syncytial virus infectious disease']"
342,82,2,0.20862574148261964,['pneumonia']
343,10,2,0.2073805147700028,"['obsolete impaired renal function disease', 'respiratory syncytial virus infectious disease']"
344,8,2,0.2073675648486361,['obesity']
345,57,2,0.207367564848636,"['diabetes mellitus', 'obsolete impaired renal function disease', 'lung disease', 'respiratory syncytial virus infectious disease']"
346,373,2,0.20736756484863597,"['brain disease', 'hypertension', 'respiratory syncytial virus infectious disease', ""Alzheimer's disease""]"
347,316,2,0.20592159804479993,"['hematopoietic system disease', 'lymphoma']"
348,400,2,0.20569324470918027,"['lung cancer', 'bone cancer']"
349,83,2,0.20562306054659696,"['lung disease', 'chronic obstructive pulmonary disease', 'respiratory syncytial virus infectious disease']"
350,34,2,0.20423861589564074,"['respiratory syncytial virus infectious disease', 'nicotine dependence']"
351,64,2,0.20240888660993375,"['diabetes mellitus', 'brain disease', 'obsolete impaired renal function disease', 'respiratory syncytial virus infectious disease']"
352,419,2,0.20208977003696404,"['breast benign neoplasm', 'immune system disease']"
353,31,2,0.20141735033245464,"['brain disease', 'lung disease', 'respiratory syncytial virus infectious disease']"
354,199,2,0.1960434514746836,"['diabetes mellitus', 'obsolete impaired renal function disease', 'larynx cancer', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
355,24,2,0.19563602669686742,"['diabetes mellitus', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
356,67,2,0.19353528362626837,"['brain disease', 'hypertension', 'respiratory syncytial virus infectious disease']"
357,60,2,0.1924462017428798,['lipid metabolism disorder']
358,287,2,0.19182259349675246,"['lung disease', 'chronic obstructive pulmonary disease', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
359,439,2,0.19164658259689307,"['stomach disease', 'respiratory syncytial virus infectious disease']"
360,247,2,0.19095848326288492,"['diabetes mellitus', 'prostate cancer', 'respiratory syncytial virus infectious disease', 'congestive heart failure']"
361,196,2,0.19082031691588391,['glaucoma']
362,77,2,0.18997429689497608,"['hematopoietic system disease', 'respiratory syncytial virus infectious disease']"
363,221,2,0.18988540712313334,"['lung disease', 'pleural empyema']"
364,212,2,0.1880828893947861,"['major depressive disorder', 'panic disorder']"
365,426,2,0.18740184262895335,"['hypertension', ""Alzheimer's disease""]"
366,135,2,0.18683944592701054,"['lung disease', 'melanoma']"
367,210,2,0.1841602007708561,"['respiratory syncytial virus infectious disease', 'hypothyroidism', 'asthma']"
368,215,2,0.1841602007708561,"['diabetes mellitus', 'gout', 'respiratory syncytial virus infectious disease']"
369,342,2,0.18364003730282066,"['chronic obstructive pulmonary disease', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
370,399,2,0.180715825666811,"['brain disease', 'dementia', 'hypertension', 'respiratory syncytial virus infectious disease']"
371,26,2,0.1803311485326433,['immune system disease']
372,459,2,0.17971553890641953,"['diabetes mellitus', 'chronic kidney disease', 'respiratory syncytial virus infectious disease']"
373,84,2,0.1782261687839532,"['breast cancer', 'immune system disease']"
374,452,2,0.1773968711210569,"['prostate cancer', 'hypertension', 'respiratory syncytial virus infectious disease']"
375,350,2,0.17689967610109045,"['respiratory syncytial virus infectious disease', 'dilated cardiomyopathy']"
376,12,2,0.1761550114890364,"['diabetes mellitus', 'obsolete impaired renal function disease', 'respiratory syncytial virus infectious disease']"
377,181,2,0.17315972939870813,"['diabetes mellitus', 'hematopoietic system disease', 'hypertension', 'respiratory syncytial virus infectious disease']"
378,137,2,0.172816423099394,"['diabetes mellitus', 'Down syndrome']"
379,445,2,0.1719926223393942,['diffuse large B-cell lymphoma']
380,248,2,0.17091955400613093,"['diabetes mellitus', 'asthma']"
381,89,2,0.17084658090987564,"['brain disease', ""Alzheimer's disease""]"
382,250,2,0.16939019942626954,"['lung disease', 'chronic obstructive pulmonary disease', 'hypertension', 'respiratory syncytial virus infectious disease']"
383,380,2,0.16892841549948107,"['bronchitis', 'obesity']"
384,446,2,0.16865929239155505,"['hypertension', 'benign neoplasm']"
385,129,2,0.1680497132218912,"['obsolete impaired renal function disease', 'IgA glomerulonephritis']"
386,376,2,0.16804971322189105,"['diabetes mellitus', 'schizophrenia', 'hypertension']"
387,240,2,0.16667819277706053,"['brain disease', 'osteoarthritis', 'respiratory syncytial virus infectious disease']"
388,294,2,0.16606233241256518,"['diabetes mellitus', 'brain disease', 'dementia', 'respiratory syncytial virus infectious disease']"
389,410,2,0.16527756939888846,"['respiratory syncytial virus infectious disease', 'brain cancer']"
390,42,2,0.16402909306546876,"['liver disease', 'respiratory syncytial virus infectious disease']"
391,50,2,0.1630651376719826,"['diabetes mellitus', 'respiratory syncytial virus infectious disease', 'congestive heart failure']"
392,406,2,0.16125658665556852,"['diabetes mellitus', 'liver cirrhosis', 'liver disease', 'asthma']"
393,65,2,0.15942515424880738,"['diabetes mellitus', 'obesity', 'respiratory syncytial virus infectious disease', 'asthma']"
394,21,2,0.15826425999688457,"['immune system disease', 'respiratory syncytial virus infectious disease']"
395,224,2,0.1565500792217571,"['salivary gland cancer', 'hypertension']"
396,208,2,0.15635832774677128,"['lung disease', 'alcohol use disorder', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
397,143,2,0.15477866555234646,"['obsolete impaired renal function disease', 'lung disease', 'respiratory syncytial virus infectious disease']"
398,430,2,0.15167359200955505,"['diabetes mellitus', 'obsolete impaired renal function disease', 'respiratory syncytial virus infectious disease', 'congestive heart failure']"
399,144,2,0.14970534393346702,"['cerebral palsy', 'respiratory syncytial virus infectious disease']"
400,300,2,0.1471244154683448,['pancreatic cancer']
401,413,2,0.14710053135789014,"['brain disease', 'obsolete impaired renal function disease', 'hypertension', 'respiratory syncytial virus infectious disease']"
402,79,2,0.14131687586126201,"['diabetes mellitus', 'hypertension', 'obesity']"
403,397,2,0.1378828570274731,"['bipolar disorder', 'obesity', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
404,312,2,0.13509963300834144,"['diabetes mellitus', 'obsolete impaired renal function disease', 'cerebrovascular disease', 'respiratory syncytial virus infectious disease']"
405,305,2,0.1262891981247143,"['prostatic adenoma', 'respiratory syncytial virus infectious disease']"
406,457,2,0.12602572234376405,"['brain disease', 'leukemia', 'respiratory syncytial virus infectious disease']"
407,206,2,0.1123275388722469,"['diabetes mellitus', 'hypertension', ""Alzheimer's disease""]"
408,154,2,0.10869367239361524,"['sleep apnea', 'obesity', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
409,6,3,0.5343609072701715,"['hypertension', 'respiratory syncytial virus infectious disease']"
410,169,3,0.40975965399933695,"['breast cancer', 'hypertension', 'immune system disease', 'respiratory syncytial virus infectious disease']"
411,101,3,0.3979435536009075,"['brain angioma', 'respiratory syncytial virus infectious disease']"
412,54,3,0.39408543511293204,"['diabetes mellitus', 'liver disease', 'respiratory syncytial virus infectious disease']"
413,252,3,0.3843685904346457,['breast benign neoplasm']
414,22,3,0.380789981361494,['lung disease']
415,345,3,0.3794691670157444,"['diabetes mellitus', 'lipid metabolism disorder', 'major depressive disorder', 'respiratory syncytial virus infectious disease']"
416,148,3,0.3749147097075548,"['immune system disease', 'obesity', 'respiratory syncytial virus infectious disease']"
417,106,3,0.36646661782679846,['breast cancer']
418,185,3,0.3104481801854553,"['diabetes mellitus', 'prostate cancer', 'immune system disease', 'respiratory syncytial virus infectious disease']"
419,132,3,0.3036028980719329,"['brain disease', 'Down syndrome', 'respiratory syncytial virus infectious disease']"
420,111,3,0.28605295765143757,"['diabetes mellitus', 'lung cancer', 'respiratory syncytial virus infectious disease']"
421,455,3,0.2824509093157989,"['panic disorder', 'respiratory syncytial virus infectious disease']"
422,424,3,0.2788229567558993,"['diabetes mellitus', 'cerebrovascular disease', 'acute myocardial infarction', 'respiratory syncytial virus infectious disease']"
423,352,3,0.27597715472945983,['nicotine dependence']
424,112,3,0.273871755053516,"['diabetes mellitus', ""Alzheimer's disease""]"
425,275,3,0.273871755053516,"['diabetes mellitus', 'liver cirrhosis', 'liver disease']"
426,313,3,0.273871755053516,"['liver disease', 'prostatic adenoma', 'respiratory syncytial virus infectious disease', 'cholelithiasis']"
427,134,3,0.2680257027216287,"['brain disease', ""Parkinson's disease"", 'respiratory syncytial virus infectious disease']"
428,30,3,0.2586192047179158,"['diabetes mellitus', 'hypertension', 'obesity', 'respiratory syncytial virus infectious disease']"
429,256,3,0.2507518748948404,['tuberculosis']
430,461,3,0.2507518748948404,"['obsolete impaired renal function disease', 'immune system disease', 'respiratory syncytial virus infectious disease']"
431,20,3,0.24847867742454907,"['respiratory syncytial virus infectious disease', 'hypothyroidism']"
432,395,3,0.24719471450536531,"['hypertension', 'congestive heart failure']"
433,297,3,0.2282350316340528,"['respiratory syncytial virus infectious disease', 'congenital muscular dystrophy']"
434,317,3,0.2263189921141719,"['glaucoma', 'respiratory syncytial virus infectious disease']"
435,217,3,0.22488171786940803,"['brain disease', 'obsolete impaired renal function disease', 'obesity', 'respiratory syncytial virus infectious disease']"
436,460,3,0.21853364907570577,"['brain disease', 'skin cancer', 'respiratory syncytial virus infectious disease']"
437,81,3,0.21575239245370387,"['atrial fibrillation', 'respiratory syncytial virus infectious disease']"
438,46,3,0.2148408937283179,"['diabetes mellitus', 'obsolete impaired renal function disease']"
439,160,3,0.21396978152514204,"['brain disease', 'cerebrovascular disease', ""Alzheimer's disease""]"
440,428,3,0.21084591301736882,"['diabetes mellitus', 'cerebrovascular disease', 'hypertension', 'respiratory syncytial virus infectious disease']"
441,285,3,0.2088653223515385,"['diabetes mellitus', 'liver cirrhosis', 'prostatic adenoma', 'hypertension']"
442,142,3,0.20692548728958365,"['gastroesophageal reflux disease', 'obesity']"
443,118,3,0.20107761218709505,['Down syndrome']
444,389,3,0.19824605767633321,"['intestinal cancer', 'obsolete impaired renal function disease']"
445,412,3,0.19608643646262233,"['lung disease', 'chronic obstructive pulmonary disease', 'hypertension', 'respiratory syncytial virus infectious disease', 'congestive heart failure']"
446,93,3,0.18635631604693143,"['diabetes mellitus', 'blindness', 'respiratory syncytial virus infectious disease']"
447,96,3,0.1828776783540676,"['lung disease', 'respiratory syncytial virus infectious disease', 'asthma']"
448,407,3,0.1828776783540676,"['degenerative disc disease', 'obesity', 'respiratory syncytial virus infectious disease']"
449,330,3,0.18233687275452365,"['cerebrovascular disease', 'hypertension', ""Alzheimer's disease""]"
450,168,3,0.18041613085963923,"['bile duct cancer', 'respiratory syncytial virus infectious disease']"
451,76,3,0.17945959865458774,"['diabetes mellitus', 'lung disease', 'obesity', 'respiratory syncytial virus infectious disease']"
452,72,3,0.17945227804464717,"['respiratory syncytial virus infectious disease', ""Alzheimer's disease""]"
453,381,3,0.1788237066559966,"['diabetes mellitus', 'stomach disease', 'respiratory syncytial virus infectious disease']"
454,420,3,0.17676084671269898,"['diabetes mellitus', 'respiratory syncytial virus infectious disease', 'frontal sinusitis']"
455,141,3,0.17528022099320043,['plasmacytoma']
456,320,3,0.17325775301276716,"['diabetes mellitus', 'lung disease', 'alcohol use disorder', 'chronic congestive splenomegaly', 'respiratory syncytial virus infectious disease']"
457,176,3,0.17204689338100485,"['cerebrovascular disease', ""Parkinson's disease"", 'respiratory syncytial virus infectious disease', 'congestive heart failure']"
458,55,3,0.16898410508307074,"['prostate cancer', 'respiratory syncytial virus infectious disease']"
459,249,3,0.1614293748410628,"['diabetes mellitus', 'gout', 'hypertension', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
460,49,3,0.15750548749887922,"['obesity', 'respiratory syncytial virus infectious disease', 'asthma']"
461,153,3,0.15705358457421076,"['diabetes mellitus', 'lipid metabolism disorder']"
462,222,3,0.15326147473042653,"['bronchitis', 'obesity', 'respiratory syncytial virus infectious disease']"
463,337,3,0.14755721071192482,"['obsolete impaired renal function disease', 'hypertension']"
464,245,3,0.1340211803259233,"['brain disease', 'lung disease', 'respiratory syncytial virus infectious disease', 'hypothyroidism']"
